USER,PID,%CPU,%MEM,VSZ,RSS,TTY,STAT,START,TIME,COMMAND
root,5214,11.2,0.8,98792,95312,pts/0,S,19:49,705,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5257,0.0,0.0,2228,776,pts/0,S,19:49,705,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_base_train_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
root,5258,0.1,0.7,98792,92428,pts/0,S,19:49,705,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5260,99.6,6.3,903560,744988,pts/0,R,19:49,705,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5214,8.5,0.8,98792,95312,pts/0,S,19:49,710,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5257,0.0,0.0,2228,776,pts/0,S,19:49,710,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_base_train_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
root,5258,0.2,0.7,98792,92428,pts/0,S,19:49,710,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5260,99.2,6.8,903560,810460,pts/0,R,19:49,710,../run_base_train_mytest-64.0000/xz_r_base.mytest-64 input.combined.xz 40 a841f68f38572a49d86226b7ff5baeb31bd19dc637a922a972b2e6d1257a890f6a544ecab967c313e370478c74f760eb229d4eef8a8d2836d233d3e9dd1430bf 6356684 -1 8
root,5214,6.9,0.8,98792,95312,pts/0,S,19:49,715,/home/cpu2017/bin/specperl /home/cpu2017/bin/harness/runcpu --config default.cfg --nokeeptmp --nolog_timestamp --iterations 1 --from_runcpu 1 --nouse-submit-for-speed --label mytest-64 --size train --nobuild --noreportable --noignore-errors --nopreenv --verbose 5 --copies 1 --threads 1 --copynum 9 --tune base --logfile /home/cpu2017/tmp/CPU2017.009.0/templogs/557.xz_r.train.base --lognum 009.0.9 557.xz_r
root,5257,0.0,0.0,2228,776,pts/0,S,19:49,715,/home/cpu2017/bin/specinvoke -d /home/cpu2017/benchspec/CPU/557.xz_r/run/run_base_train_mytest-64.0000 -f speccmds.cmd -q -e speccmds.err -o speccmds.stdout
