CMD,%MEM,%CPU,PSR,TIME
specperl -I/home/cpu2017/bi,0.7,0.3,5,300
/home/cpu2017/bin/specperl,0.9,5.9,5,300
specperl -I/home/cpu2017/bi,0.6,0.3,5,300
/home/cpu2017/bin/specperl,0.8,1.7,4,300
/home/cpu2017/bin/specinvok,0.0,0.0,4,300
/home/cpu2017/bin/specperl,0.7,0.1,5,300
../run_base_train_mytest-64,4.7,98.7,5,300
/home/cpu2017/bin/specperl,0.8,6.2,4,300
/home/cpu2017/bin/specinvok,0.0,0.0,4,300
/home/cpu2017/bin/specperl,0.7,0.1,5,300
../run_base_train_mytest-64,1.7,99.0,4,300
specperl -I/home/cpu2017/bi,0.7,0.3,5,305
/home/cpu2017/bin/specperl,0.9,5.8,5,305
specperl -I/home/cpu2017/bi,0.6,0.3,5,305
/home/cpu2017/bin/specperl,0.8,1.5,5,305
/home/cpu2017/bin/specperl,0.7,0.1,5,305
/home/cpu2017/bin/specperl,0.8,5.3,4,305
/home/cpu2017/bin/specinvok,0.0,0.0,4,305
/home/cpu2017/bin/specperl,0.7,0.1,5,305
../run_base_train_mytest-64,1.7,99.0,4,305
specperl -I/home/cpu2017/bi,0.7,0.3,5,310
/home/cpu2017/bin/specperl,0.9,5.8,5,310
specperl -I/home/cpu2017/bi,0.6,0.3,5,310
/home/cpu2017/bin/specperl,0.8,4.7,4,310
/home/cpu2017/bin/specinvok,0.0,0.0,4,310
/home/cpu2017/bin/specperl,0.7,0.1,5,310
../run_base_train_mytest-64,1.8,99.1,4,310
/home/cpu2017/bin/specperl,0.8,96.7,5,310
specperl -I/home/cpu2017/bi,0.7,0.3,5,315
/home/cpu2017/bin/specperl,0.9,5.7,5,315
specperl -I/home/cpu2017/bi,0.6,0.3,5,315
/home/cpu2017/bin/specperl,0.8,4.2,4,315
/home/cpu2017/bin/specinvok,0.0,0.0,4,315
/home/cpu2017/bin/specperl,0.7,0.1,5,315
../run_base_train_mytest-64,1.8,99.1,4,315
/home/cpu2017/bin/specperl,0.8,44.8,5,315
/home/cpu2017/bin/specinvok,0.0,0.2,5,315
/home/cpu2017/bin/specperl,0.8,0.0,5,315
../run_base_train_mytest-64,2.3,100,5,315
specperl -I/home/cpu2017/bi,0.7,0.3,5,320
/home/cpu2017/bin/specperl,0.9,5.6,5,320
specperl -I/home/cpu2017/bi,0.6,0.3,5,320
/home/cpu2017/bin/specperl,0.8,3.8,4,320
/home/cpu2017/bin/specinvok,0.0,0.0,4,320
/home/cpu2017/bin/specperl,0.7,0.1,5,320
../run_base_train_mytest-64,1.8,99.1,4,320
/home/cpu2017/bin/specperl,0.8,26.7,5,320
/home/cpu2017/bin/specinvok,0.0,0.1,5,320
/home/cpu2017/bin/specperl,0.8,0.0,5,320
../run_base_train_mytest-64,2.4,99.0,5,320
specperl -I/home/cpu2017/bi,0.7,0.3,5,325
/home/cpu2017/bin/specperl,0.9,5.5,5,325
specperl -I/home/cpu2017/bi,0.6,0.3,5,325
/home/cpu2017/bin/specperl,0.8,3.5,4,325
/home/cpu2017/bin/specinvok,0.0,0.0,4,325
/home/cpu2017/bin/specperl,0.7,0.1,5,325
../run_base_train_mytest-64,1.8,99.0,4,325
/home/cpu2017/bin/specperl,0.8,19.0,5,325
/home/cpu2017/bin/specinvok,0.0,0.0,5,325
/home/cpu2017/bin/specperl,0.8,0.0,5,325
../run_base_train_mytest-64,2.5,98.5,5,325
specperl -I/home/cpu2017/bi,0.7,0.3,5,330
/home/cpu2017/bin/specperl,0.9,5.4,5,330
specperl -I/home/cpu2017/bi,0.6,0.3,5,330
/home/cpu2017/bin/specperl,0.8,3.2,4,330
/home/cpu2017/bin/specinvok,0.0,0.0,4,330
/home/cpu2017/bin/specperl,0.7,0.1,5,330
../run_base_train_mytest-64,1.8,99.1,4,330
/home/cpu2017/bin/specperl,0.8,14.8,5,330
/home/cpu2017/bin/specinvok,0.0,0.0,5,330
/home/cpu2017/bin/specperl,0.8,0.1,5,330
../run_base_train_mytest-64,2.6,98.7,5,330
specperl -I/home/cpu2017/bi,0.7,0.3,5,335
/home/cpu2017/bin/specperl,0.9,5.3,5,335
specperl -I/home/cpu2017/bi,0.6,0.3,5,335
/home/cpu2017/bin/specperl,0.8,3.0,4,335
/home/cpu2017/bin/specinvok,0.0,0.0,4,335
/home/cpu2017/bin/specperl,0.7,0.1,5,335
../run_base_train_mytest-64,1.8,99.1,4,335
/home/cpu2017/bin/specperl,0.8,12.1,5,335
/home/cpu2017/bin/specinvok,0.0,0.0,5,335
/home/cpu2017/bin/specperl,0.8,0.1,5,335
../run_base_train_mytest-64,2.7,98.7,5,335
specperl -I/home/cpu2017/bi,0.7,0.3,5,340
/home/cpu2017/bin/specperl,0.9,5.3,5,340
specperl -I/home/cpu2017/bi,0.6,0.3,5,340
/home/cpu2017/bin/specperl,0.8,2.7,4,340
/home/cpu2017/bin/specinvok,0.0,0.0,4,340
/home/cpu2017/bin/specperl,0.7,0.1,5,340
../run_base_train_mytest-64,1.8,99.0,4,340
/home/cpu2017/bin/specperl,0.8,10.2,5,340
/home/cpu2017/bin/specinvok,0.0,0.0,5,340
/home/cpu2017/bin/specperl,0.8,0.1,5,340
../run_base_train_mytest-64,2.8,98.5,5,340
specperl -I/home/cpu2017/bi,0.7,0.3,5,345
/home/cpu2017/bin/specperl,0.9,5.2,5,345
specperl -I/home/cpu2017/bi,0.6,0.3,5,345
/home/cpu2017/bin/specperl,0.8,2.6,4,345
/home/cpu2017/bin/specinvok,0.0,0.0,4,345
/home/cpu2017/bin/specperl,0.7,0.1,5,345
../run_base_train_mytest-64,1.8,99.1,4,345
/home/cpu2017/bin/specperl,0.8,8.8,5,345
/home/cpu2017/bin/specinvok,0.0,0.0,5,345
/home/cpu2017/bin/specperl,0.8,0.1,5,345
../run_base_train_mytest-64,2.9,98.6,5,345
specperl -I/home/cpu2017/bi,0.7,0.3,5,350
/home/cpu2017/bin/specperl,0.9,5.1,5,350
specperl -I/home/cpu2017/bi,0.6,0.3,5,350
/home/cpu2017/bin/specperl,0.8,2.4,4,350
/home/cpu2017/bin/specinvok,0.0,0.0,4,350
/home/cpu2017/bin/specperl,0.7,0.1,5,350
../run_base_train_mytest-64,1.9,99.1,4,350
/home/cpu2017/bin/specperl,0.8,7.8,5,350
/home/cpu2017/bin/specinvok,0.0,0.0,5,350
/home/cpu2017/bin/specperl,0.8,0.1,5,350
../run_base_train_mytest-64,3.0,98.6,5,350
specperl -I/home/cpu2017/bi,0.7,0.3,5,355
/home/cpu2017/bin/specperl,0.9,5.1,5,355
specperl -I/home/cpu2017/bi,0.6,0.3,5,355
/home/cpu2017/bin/specperl,0.8,2.3,4,355
/home/cpu2017/bin/specinvok,0.0,0.0,4,355
/home/cpu2017/bin/specperl,0.7,0.1,5,355
../run_base_train_mytest-64,1.9,99.1,4,355
/home/cpu2017/bin/specperl,0.1,220,5,355
specperl -I/home/cpu2017/bi,0.7,0.2,5,360
/home/cpu2017/bin/specperl,0.9,5.0,5,360
specperl -I/home/cpu2017/bi,0.6,0.2,5,360
/home/cpu2017/bin/specperl,0.8,2.1,4,360
/home/cpu2017/bin/specinvok,0.0,0.0,4,360
/home/cpu2017/bin/specperl,0.7,0.1,5,360
../run_base_train_mytest-64,1.9,99.1,4,360
/home/cpu2017/bin/specperl,0.8,51.4,5,360
specperl -I/home/cpu2017/bi,0.7,0.2,5,365
/home/cpu2017/bin/specperl,0.9,4.9,5,365
specperl -I/home/cpu2017/bi,0.6,0.2,5,365
/home/cpu2017/bin/specperl,0.8,2.0,4,365
/home/cpu2017/bin/specinvok,0.0,0.0,4,365
/home/cpu2017/bin/specperl,0.7,0.1,5,365
../run_base_train_mytest-64,1.9,99.1,4,365
/home/cpu2017/bin/specperl,0.8,29.9,5,365
/home/cpu2017/bin/specinvok,0.0,0.2,5,365
/home/cpu2017/bin/specperl,0.7,0.0,5,365
../run_base_train_mytest-64,1.3,99.3,5,365
specperl -I/home/cpu2017/bi,0.7,0.2,5,370
/home/cpu2017/bin/specperl,0.9,4.8,5,370
specperl -I/home/cpu2017/bi,0.6,0.2,5,370
/home/cpu2017/bin/specperl,0.8,1.9,4,370
/home/cpu2017/bin/specinvok,0.0,0.0,4,370
/home/cpu2017/bin/specperl,0.7,0.1,5,370
../run_base_train_mytest-64,1.9,99.1,4,370
/home/cpu2017/bin/specperl,0.8,20.0,5,370
/home/cpu2017/bin/specinvok,0.0,0.1,5,370
/home/cpu2017/bin/specperl,0.7,0.1,5,370
../run_base_train_mytest-64,1.3,98.8,5,370
specperl -I/home/cpu2017/bi,0.7,0.2,5,375
/home/cpu2017/bin/specperl,0.9,4.8,5,375
specperl -I/home/cpu2017/bi,0.6,0.2,5,375
/home/cpu2017/bin/specperl,0.8,1.8,4,375
/home/cpu2017/bin/specinvok,0.0,0.0,4,375
/home/cpu2017/bin/specperl,0.7,0.1,5,375
../run_base_train_mytest-64,1.9,99.1,4,375
/home/cpu2017/bin/specperl,0.8,15.0,5,375
/home/cpu2017/bin/specinvok,0.0,0.0,5,375
/home/cpu2017/bin/specperl,0.7,0.2,5,375
../run_base_train_mytest-64,1.3,98.6,5,375
specperl -I/home/cpu2017/bi,0.7,0.2,5,380
/home/cpu2017/bin/specperl,0.9,4.7,5,380
specperl -I/home/cpu2017/bi,0.6,0.2,5,380
/home/cpu2017/bin/specperl,0.8,1.8,4,380
/home/cpu2017/bin/specinvok,0.0,0.0,4,380
/home/cpu2017/bin/specperl,0.7,0.1,5,380
../run_base_train_mytest-64,1.9,99.1,4,380
specperl -I/home/cpu2017/bi,0.7,0.2,5,385
/home/cpu2017/bin/specperl,0.9,4.7,5,385
specperl -I/home/cpu2017/bi,0.6,0.2,5,385
/home/cpu2017/bin/specperl,0.8,1.7,5,385
/home/cpu2017/bin/specperl,0.8,23.3,4,385
/home/cpu2017/bin/specinvok,0.0,0.3,5,385
/home/cpu2017/bin/specperl,0.7,0.0,5,385
/home/cpu2017/bin/specinvok,0.0,0.0,4,385
/home/cpu2017/bin/specperl,0.7,0.0,5,385
/home/cpu2017/bin/specperl,0.2,100,5,385
../run_base_train_mytest-64,6.0,101,4,385
specperl -I/home/cpu2017/bi,0.7,0.2,5,390
/home/cpu2017/bin/specperl,0.9,4.6,5,390
specperl -I/home/cpu2017/bi,0.6,0.2,5,390
/home/cpu2017/bin/specperl,0.8,11.0,4,390
/home/cpu2017/bin/specinvok,0.0,0.0,4,390
/home/cpu2017/bin/specperl,0.7,0.1,5,390
../run_base_train_mytest-64,6.0,100,5,390
/home/cpu2017/bin/specperl,0.8,43.7,4,390
/home/cpu2017/bin/specinvok,0.0,0.0,4,390
/home/cpu2017/bin/specperl,0.8,0.0,5,390
../run_base_train_mytest-64,0.1,103,4,390
specperl -I/home/cpu2017/bi,0.7,0.2,5,395
/home/cpu2017/bin/specperl,0.9,4.6,5,395
specperl -I/home/cpu2017/bi,0.6,0.2,5,395
/home/cpu2017/bin/specperl,0.8,7.2,4,395
/home/cpu2017/bin/specinvok,0.0,0.0,4,395
/home/cpu2017/bin/specperl,0.7,0.0,5,395
../run_base_train_mytest-64,6.0,99.5,5,395
/home/cpu2017/bin/specperl,0.8,14.6,4,395
/home/cpu2017/bin/specinvok,0.0,0.0,4,395
/home/cpu2017/bin/specperl,0.8,0.0,5,395
../run_base_train_mytest-64,0.1,100,4,395
specperl -I/home/cpu2017/bi,0.7,0.2,5,400
/home/cpu2017/bin/specperl,0.9,4.5,5,400
specperl -I/home/cpu2017/bi,0.6,0.2,5,400
/home/cpu2017/bin/specperl,0.8,5.3,4,400
/home/cpu2017/bin/specinvok,0.0,0.0,4,400
/home/cpu2017/bin/specperl,0.7,0.1,5,400
../run_base_train_mytest-64,6.0,99.4,5,400
/home/cpu2017/bin/specperl,0.8,8.7,4,400
/home/cpu2017/bin/specinvok,0.0,0.0,4,400
/home/cpu2017/bin/specperl,0.8,0.0,5,400
../run_base_train_mytest-64,0.1,100,4,400
specperl -I/home/cpu2017/bi,0.7,0.2,5,405
/home/cpu2017/bin/specperl,0.9,4.5,5,405
specperl -I/home/cpu2017/bi,0.6,0.2,5,405
/home/cpu2017/bin/specperl,0.8,4.2,4,405
/home/cpu2017/bin/specinvok,0.0,0.0,4,405
/home/cpu2017/bin/specperl,0.7,0.1,5,405
../run_base_train_mytest-64,6.0,99.2,5,405
/home/cpu2017/bin/specperl,0.8,6.2,4,405
/home/cpu2017/bin/specinvok,0.0,0.0,4,405
/home/cpu2017/bin/specperl,0.8,0.1,5,405
../run_base_train_mytest-64,0.1,99.8,4,405
specperl -I/home/cpu2017/bi,0.7,0.2,5,410
/home/cpu2017/bin/specperl,0.9,4.4,5,410
specperl -I/home/cpu2017/bi,0.6,0.2,5,410
/home/cpu2017/bin/specperl,0.8,3.5,4,410
/home/cpu2017/bin/specinvok,0.0,0.0,4,410
/home/cpu2017/bin/specperl,0.7,0.1,5,410
../run_base_train_mytest-64,6.0,99.1,5,410
/home/cpu2017/bin/specperl,0.8,4.8,4,410
/home/cpu2017/bin/specinvok,0.0,0.0,4,410
/home/cpu2017/bin/specperl,0.8,0.0,5,410
../run_base_train_mytest-64,0.1,99.7,4,410
specperl -I/home/cpu2017/bi,0.7,0.2,5,415
/home/cpu2017/bin/specperl,0.9,4.3,5,415
specperl -I/home/cpu2017/bi,0.6,0.2,5,415
/home/cpu2017/bin/specperl,0.8,3.0,4,415
/home/cpu2017/bin/specinvok,0.0,0.0,4,415
/home/cpu2017/bin/specperl,0.7,0.1,5,415
../run_base_train_mytest-64,6.0,99.1,5,415
/home/cpu2017/bin/specperl,0.8,4.0,4,415
/home/cpu2017/bin/specinvok,0.0,0.0,4,415
/home/cpu2017/bin/specperl,0.8,0.1,5,415
../run_base_train_mytest-64,0.1,99.7,4,415
specperl -I/home/cpu2017/bi,0.7,0.2,5,420
/home/cpu2017/bin/specperl,0.9,4.3,5,420
specperl -I/home/cpu2017/bi,0.6,0.2,5,420
/home/cpu2017/bin/specperl,0.8,2.6,4,420
/home/cpu2017/bin/specinvok,0.0,0.0,4,420
/home/cpu2017/bin/specperl,0.7,0.1,5,420
../run_base_train_mytest-64,6.0,99.1,5,420
/home/cpu2017/bin/specperl,0.8,3.3,4,420
/home/cpu2017/bin/specinvok,0.0,0.0,4,420
/home/cpu2017/bin/specperl,0.8,0.1,5,420
../run_base_train_mytest-64,0.1,99.7,4,420
specperl -I/home/cpu2017/bi,0.7,0.2,5,425
/home/cpu2017/bin/specperl,0.9,4.2,5,425
specperl -I/home/cpu2017/bi,0.6,0.2,5,425
/home/cpu2017/bin/specperl,0.8,2.3,4,425
/home/cpu2017/bin/specinvok,0.0,0.0,4,425
/home/cpu2017/bin/specperl,0.7,0.1,5,425
../run_base_train_mytest-64,6.0,99.1,5,425
/home/cpu2017/bin/specperl,0.8,2.9,4,425
/home/cpu2017/bin/specinvok,0.0,0.0,4,425
/home/cpu2017/bin/specperl,0.8,0.1,5,425
../run_base_train_mytest-64,0.1,99.7,4,425
specperl -I/home/cpu2017/bi,0.7,0.2,5,430
/home/cpu2017/bin/specperl,0.9,4.2,5,430
specperl -I/home/cpu2017/bi,0.6,0.2,5,430
/home/cpu2017/bin/specperl,0.8,2.1,4,430
/home/cpu2017/bin/specinvok,0.0,0.0,4,430
/home/cpu2017/bin/specperl,0.7,0.1,5,430
../run_base_train_mytest-64,6.0,99.0,5,430
/home/cpu2017/bin/specperl,0.8,2.5,4,430
/home/cpu2017/bin/specinvok,0.0,0.0,4,430
/home/cpu2017/bin/specperl,0.8,0.1,5,430
../run_base_train_mytest-64,0.1,99.6,4,430
specperl -I/home/cpu2017/bi,0.7,0.2,5,435
/home/cpu2017/bin/specperl,0.9,4.1,5,435
specperl -I/home/cpu2017/bi,0.6,0.2,5,435
/home/cpu2017/bin/specperl,0.8,1.9,4,435
/home/cpu2017/bin/specinvok,0.0,0.0,4,435
/home/cpu2017/bin/specperl,0.7,0.1,5,435
../run_base_train_mytest-64,6.0,99.0,5,435
/home/cpu2017/bin/specperl,0.8,2.3,4,435
/home/cpu2017/bin/specinvok,0.0,0.0,4,435
/home/cpu2017/bin/specperl,0.8,0.1,5,435
../run_base_train_mytest-64,0.1,99.6,4,435
specperl -I/home/cpu2017/bi,0.7,0.2,5,440
/home/cpu2017/bin/specperl,0.9,4.1,5,440
specperl -I/home/cpu2017/bi,0.6,0.2,5,440
/home/cpu2017/bin/specperl,0.8,1.7,4,440
/home/cpu2017/bin/specinvok,0.0,0.0,4,440
/home/cpu2017/bin/specperl,0.7,0.1,5,440
../run_base_train_mytest-64,6.0,99.0,5,440
/home/cpu2017/bin/specperl,0.8,2.0,4,440
/home/cpu2017/bin/specinvok,0.0,0.0,4,440
/home/cpu2017/bin/specperl,0.8,0.1,5,440
../run_base_train_mytest-64,0.1,99.6,4,440
specperl -I/home/cpu2017/bi,0.7,0.2,5,445
/home/cpu2017/bin/specperl,0.9,4.0,5,445
specperl -I/home/cpu2017/bi,0.6,0.2,5,445
/home/cpu2017/bin/specperl,0.8,1.6,4,445
/home/cpu2017/bin/specinvok,0.0,0.0,4,445
/home/cpu2017/bin/specperl,0.7,0.1,5,445
../run_base_train_mytest-64,6.0,99.0,5,445
/home/cpu2017/bin/specperl,0.8,1.9,4,445
/home/cpu2017/bin/specinvok,0.0,0.0,4,445
/home/cpu2017/bin/specperl,0.8,0.1,5,445
../run_base_train_mytest-64,0.1,99.6,4,445
specperl -I/home/cpu2017/bi,0.7,0.2,5,450
/home/cpu2017/bin/specperl,0.9,4.0,5,450
specperl -I/home/cpu2017/bi,0.6,0.2,5,450
/home/cpu2017/bin/specperl,0.8,1.7,4,450
/home/cpu2017/bin/specinvok,0.0,0.0,4,450
/home/cpu2017/bin/specperl,0.8,0.1,5,450
../run_base_train_mytest-64,0.1,99.5,4,450
specperl -I/home/cpu2017/bi,0.7,0.2,5,455
/home/cpu2017/bin/specperl,0.9,4.0,5,455
specperl -I/home/cpu2017/bi,0.6,0.2,5,455
/home/cpu2017/bin/specperl,0.8,1.6,4,455
/home/cpu2017/bin/specinvok,0.0,0.0,4,455
/home/cpu2017/bin/specperl,0.8,0.1,5,455
../run_base_train_mytest-64,0.1,99.5,5,455
/home/cpu2017/bin/specperl,0.8,21.9,4,455
/home/cpu2017/bin/specinvok,0.0,0.0,4,455
/home/cpu2017/bin/specperl,0.7,0.0,5,455
../run_base_train_mytest-64,0.0,101,4,455
specperl -I/home/cpu2017/bi,0.7,0.2,5,460
/home/cpu2017/bin/specperl,0.9,3.9,5,460
specperl -I/home/cpu2017/bi,0.6,0.2,5,460
/home/cpu2017/bin/specperl,0.8,1.5,4,460
/home/cpu2017/bin/specinvok,0.0,0.0,4,460
/home/cpu2017/bin/specperl,0.8,0.1,5,460
../run_base_train_mytest-64,0.1,99.4,5,460
/home/cpu2017/bin/specperl,0.8,10.3,4,460
/home/cpu2017/bin/specinvok,0.0,0.0,4,460
/home/cpu2017/bin/specperl,0.7,0.0,5,460
../run_base_train_mytest-64,0.0,100,4,460
specperl -I/home/cpu2017/bi,0.7,0.2,5,465
/home/cpu2017/bin/specperl,0.9,3.9,5,465
specperl -I/home/cpu2017/bi,0.6,0.2,5,465
/home/cpu2017/bin/specperl,0.8,1.4,4,465
/home/cpu2017/bin/specinvok,0.0,0.0,4,465
/home/cpu2017/bin/specperl,0.8,0.1,5,465
../run_base_train_mytest-64,0.1,99.4,5,465
/home/cpu2017/bin/specperl,0.8,6.7,4,465
/home/cpu2017/bin/specinvok,0.0,0.0,4,465
/home/cpu2017/bin/specperl,0.7,0.0,5,465
../run_base_train_mytest-64,0.0,100,4,465
specperl -I/home/cpu2017/bi,0.7,0.2,5,470
/home/cpu2017/bin/specperl,0.9,3.9,5,470
specperl -I/home/cpu2017/bi,0.6,0.2,5,470
/home/cpu2017/bin/specperl,0.8,5.0,4,470
/home/cpu2017/bin/specinvok,0.0,0.0,4,470
/home/cpu2017/bin/specperl,0.7,0.0,5,470
../run_base_train_mytest-64,0.0,100,4,470
/home/cpu2017/bin/specperl,0.6,101,5,470
specperl -I/home/cpu2017/bi,0.7,0.2,5,475
/home/cpu2017/bin/specperl,0.9,3.8,5,475
specperl -I/home/cpu2017/bi,0.6,0.2,5,475
/home/cpu2017/bin/specperl,0.8,25.9,5,475
/home/cpu2017/bin/specinvok,0.0,0.0,5,475
/home/cpu2017/bin/specperl,0.7,0.0,5,475
../run_base_train_mytest-64,5.4,100,4,475
[specperl] <defunct>,0.0,63.4,5,475
specperl -I/home/cpu2017/bi,0.7,0.2,5,480
/home/cpu2017/bin/specperl,0.9,3.8,5,480
specperl -I/home/cpu2017/bi,0.6,0.2,5,480
/home/cpu2017/bin/specperl,0.8,13.9,5,480
/home/cpu2017/bin/specinvok,0.0,0.0,5,480
/home/cpu2017/bin/specperl,0.7,0.1,5,480
../run_base_train_mytest-64,6.0,99.6,5,480
/home/cpu2017/bin/specperl,0.8,67.1,4,480
/home/cpu2017/bin/specinvok,0.0,0.0,4,480
/home/cpu2017/bin/specperl,0.8,0.0,5,480
../run_peak_train_mytest-64,0.2,105,4,480
specperl -I/home/cpu2017/bi,0.7,0.2,5,485
/home/cpu2017/bin/specperl,0.9,3.8,5,485
specperl -I/home/cpu2017/bi,0.6,0.2,5,485
/home/cpu2017/bin/specperl,0.8,9.4,5,485
/home/cpu2017/bin/specinvok,0.0,0.0,5,485
/home/cpu2017/bin/specperl,0.7,0.0,5,485
../run_base_train_mytest-64,6.7,99.3,5,485
/home/cpu2017/bin/specperl,0.8,28.5,4,485
/home/cpu2017/bin/specinvok,0.0,0.0,4,485
/home/cpu2017/bin/specperl,0.8,0.0,5,485
../run_peak_train_mytest-64,0.4,100,4,485
specperl -I/home/cpu2017/bi,0.7,0.2,5,490
/home/cpu2017/bin/specperl,0.9,3.7,5,490
specperl -I/home/cpu2017/bi,0.6,0.2,5,490
/home/cpu2017/bin/specperl,0.8,7.2,5,490
/home/cpu2017/bin/specinvok,0.0,0.0,5,490
/home/cpu2017/bin/specperl,0.7,0.1,5,490
../run_base_train_mytest-64,7.3,98.9,5,490
/home/cpu2017/bin/specperl,0.8,18.1,4,490
/home/cpu2017/bin/specinvok,0.0,0.0,4,490
/home/cpu2017/bin/specperl,0.8,0.1,5,490
../run_peak_train_mytest-64,0.3,101,4,490
specperl -I/home/cpu2017/bi,0.7,0.2,5,495
/home/cpu2017/bin/specperl,0.9,3.7,5,495
specperl -I/home/cpu2017/bi,0.6,0.2,5,495
/home/cpu2017/bin/specperl,0.8,5.8,5,495
/home/cpu2017/bin/specinvok,0.0,0.0,5,495
/home/cpu2017/bin/specperl,0.7,0.1,5,495
../run_base_train_mytest-64,7.5,99.0,5,495
/home/cpu2017/bin/specperl,0.8,13.3,4,495
/home/cpu2017/bin/specinvok,0.0,0.0,4,495
/home/cpu2017/bin/specperl,0.8,0.1,5,495
../run_peak_train_mytest-64,0.6,101,4,495
specperl -I/home/cpu2017/bi,0.7,0.2,5,500
/home/cpu2017/bin/specperl,0.9,3.7,4,500
specperl -I/home/cpu2017/bi,0.6,0.2,4,500
/home/cpu2017/bin/specperl,0.8,4.8,5,500
/home/cpu2017/bin/specinvok,0.0,0.0,5,500
/home/cpu2017/bin/specperl,0.7,0.1,4,500
../run_base_train_mytest-64,4.6,100,5,500
specperl -I/home/cpu2017/bi,0.7,0.2,5,505
/home/cpu2017/bin/specperl,0.9,3.6,5,505
specperl -I/home/cpu2017/bi,0.6,0.2,5,505
/home/cpu2017/bin/specperl,0.8,4.1,5,505
/home/cpu2017/bin/specinvok,0.0,0.0,5,505
/home/cpu2017/bin/specperl,0.7,0.1,5,505
../run_base_train_mytest-64,4.8,100,5,505
/home/cpu2017/bin/specperl,0.8,60.2,4,505
/home/cpu2017/bin/specinvok,0.0,0.0,4,505
/home/cpu2017/bin/specperl,0.8,0.0,5,505
../run_peak_train_mytest-64,1.5,105,4,505
specperl -I/home/cpu2017/bi,0.7,0.2,5,510
/home/cpu2017/bin/specperl,0.9,3.6,5,510
specperl -I/home/cpu2017/bi,0.6,0.2,5,510
/home/cpu2017/bin/specperl,0.8,3.6,5,510
/home/cpu2017/bin/specinvok,0.0,0.0,5,510
/home/cpu2017/bin/specperl,0.7,0.1,5,510
../run_base_train_mytest-64,4.8,99.0,5,510
/home/cpu2017/bin/specperl,0.8,26.5,4,510
/home/cpu2017/bin/specinvok,0.0,0.0,4,510
/home/cpu2017/bin/specperl,0.8,0.1,5,510
../run_peak_train_mytest-64,2.9,99.8,4,510
specperl -I/home/cpu2017/bi,0.7,0.2,5,515
/home/cpu2017/bin/specperl,0.9,3.6,5,515
specperl -I/home/cpu2017/bi,0.6,0.2,5,515
/home/cpu2017/bin/specperl,0.8,3.2,5,515
/home/cpu2017/bin/specinvok,0.0,0.0,5,515
/home/cpu2017/bin/specperl,0.7,0.1,5,515
../run_base_train_mytest-64,4.8,98.8,5,515
/home/cpu2017/bin/specperl,0.8,17.0,4,515
/home/cpu2017/bin/specinvok,0.0,0.0,4,515
/home/cpu2017/bin/specperl,0.8,0.1,5,515
../run_peak_train_mytest-64,4.0,99.4,4,515
specperl -I/home/cpu2017/bi,0.7,0.2,5,520
/home/cpu2017/bin/specperl,0.9,3.5,5,520
specperl -I/home/cpu2017/bi,0.6,0.2,5,520
/home/cpu2017/bin/specperl,0.8,2.9,5,520
/home/cpu2017/bin/specinvok,0.0,0.0,5,520
/home/cpu2017/bin/specperl,0.7,0.1,5,520
../run_base_train_mytest-64,4.8,98.6,5,520
/home/cpu2017/bin/specperl,0.8,12.5,4,520
/home/cpu2017/bin/specinvok,0.0,0.0,4,520
/home/cpu2017/bin/specperl,0.8,0.1,5,520
../run_peak_train_mytest-64,5.0,99.1,4,520
specperl -I/home/cpu2017/bi,0.7,0.2,5,525
/home/cpu2017/bin/specperl,0.9,3.5,5,525
specperl -I/home/cpu2017/bi,0.6,0.2,5,525
/home/cpu2017/bin/specperl,0.8,2.6,5,525
/home/cpu2017/bin/specinvok,0.0,0.0,5,525
/home/cpu2017/bin/specperl,0.7,0.1,5,525
../run_base_train_mytest-64,4.4,98.5,5,525
/home/cpu2017/bin/specperl,0.8,9.9,4,525
/home/cpu2017/bin/specinvok,0.0,0.0,4,525
/home/cpu2017/bin/specperl,0.8,0.1,5,525
../run_peak_train_mytest-64,6.0,99.1,4,525
specperl -I/home/cpu2017/bi,0.7,0.2,5,530
/home/cpu2017/bin/specperl,0.9,3.5,5,530
specperl -I/home/cpu2017/bi,0.6,0.2,5,530
/home/cpu2017/bin/specperl,0.8,8.2,4,530
/home/cpu2017/bin/specinvok,0.0,0.0,4,530
/home/cpu2017/bin/specperl,0.8,0.1,5,530
../run_peak_train_mytest-64,1.7,100,5,530
/home/cpu2017/bin/specperl,0.8,44.7,4,530
/home/cpu2017/bin/specinvok,0.0,0.0,4,530
/home/cpu2017/bin/specperl,0.7,0.0,5,530
../run_peak_train_mytest-64,0.1,107,4,530
specperl -I/home/cpu2017/bi,0.7,0.2,5,535
/home/cpu2017/bin/specperl,0.9,3.5,5,535
specperl -I/home/cpu2017/bi,0.6,0.2,5,535
/home/cpu2017/bin/specperl,0.8,7.0,4,535
/home/cpu2017/bin/specinvok,0.0,0.0,4,535
/home/cpu2017/bin/specperl,0.8,0.1,5,535
../run_peak_train_mytest-64,2.9,98.6,5,535
/home/cpu2017/bin/specperl,0.8,14.1,4,535
/home/cpu2017/bin/specinvok,0.0,0.0,4,535
/home/cpu2017/bin/specperl,0.7,0.1,5,535
../run_peak_train_mytest-64,0.1,100,4,535
specperl -I/home/cpu2017/bi,0.7,0.1,5,540
/home/cpu2017/bin/specperl,0.9,3.4,5,540
specperl -I/home/cpu2017/bi,0.6,0.2,5,540
/home/cpu2017/bin/specperl,0.8,6.1,4,540
